"sound.files","selec","start","end","top.freq","bottom.freq","Channel","selec.file","org.sound.files","split.sels","peak.freq","duration","SNR"
"T0000003-6.wav",5873,64.2104999999999,64.2271700000008,60.5749,45.6879,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,52.9296875,0.0166700000009001,4.75210135632016
"T0000003-6.wav",5874,64.2260000000001,64.2469399999986,80.0821,65.9651,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,73.6328125,0.0209399999985038,-1.74927948689255
"T0000003-6.wav",5875,65.9376999999999,65.9904299999994,67.7618,49.538,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,54.4921875,0.0527299999995137,1.38973913354851
"T0000003-6.wav",5876,66.5856000000001,66.6042099999993,56.4682,47.7413,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,51.3671875,0.0186099999991995,0.774443710694317
"T0000003-6.wav",5877,66.6270999999999,66.6348500000006,79.8255,71.3552,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,77.1484375,0.00775000000069781,1.99771605813476
"T0000003-6.wav",5878,66.7592999999999,66.8050499999974,55.6982,45.1745,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,50.9765625,0.0457499999974971,2.22734970292116
"T0000003-6.wav",5879,67.9383,68.1061699999975,54.9281,44.9179,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,51.3671875,0.167869999997507,3.86265944228426
"T0000003-6.wav",5880,68.5715,68.6071699999975,67.2485,52.3614,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,57.6171875,0.035669999997495,1.30351572860041
"T0000003-6.wav",5881,68.6035999999999,68.6187199999999,92.6591,72.1253,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,77.5390625,0.015119999999996,0.653776538505588
"T0000003-6.wav",5882,68.8707999999999,68.8870799999997,55.1848,45.1745,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,51.3671875,0.0162799999997958,4.86300674092899
"T0000003-6.wav",5883,69.1674,69.1956999999982,58.0082,44.4045,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,52.1484375,0.0282999999981968,2.22253826980403
"T0000003-6.wav",5884,69.2139,69.2228200000002,79.8255,70.8419,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,75.5859375,0.00892000000020232,2.10948388736306
"T0000003-6.wav",5885,72.6195,72.6338500000013,62.6283,51.3347,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,59.9609375,0.0143500000013006,2.95286390638555
"T0000003-6.wav",5886,72.6312,72.6412800000001,81.8789,69.5585,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,75.5859375,0.0100800000000874,1.04286181853425
"T0000003-6.wav",5887,72.8440000000001,72.8812199999984,65.1951,51.848,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,59.9609375,0.0372199999982996,8.91834363571865
"T0000003-6.wav",5888,73.0255,73.0472100000009,62.6283,51.848,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,59.5703125,0.0217100000009083,3.2639690666569
"T0000003-6.wav",5889,73.2891,73.3259299999972,58.5216,45.6879,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,52.1484375,0.0368299999971953,1.82417917021747
"T0000003-6.wav",5890,73.5714,73.6152099999993,62.3717,49.2813,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,61.1328125,0.0438099999992971,6.99973991948525
"T0000003-6.wav",5891,74.4127000000001,74.4677499999991,61.0883,47.7413,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,53.3203125,0.0550499999989995,8.62377768007326
"T0000003-6.wav",5892,75.3435999999999,75.3753900000008,62.6283,55.4415,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,59.9609375,0.0317900000009104,2.40929058435172
"T0000003-6.wav",5893,76.5246,76.55484,64.9384,51.848,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,56.8359375,0.0302399999999921,3.32540357819517
"T0000003-6.wav",5894,77.7175999999999,77.7889299999988,59.5483,47.7413,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,52.9296875,0.0713299999988948,4.7645877197581
"T0000003-6.wav",5895,78.0265999999999,78.047150000001,57.2382,47.7413,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,51.7578125,0.0205500000010943,-0.447317218497594
"T0000003-6.wav",5896,78.0459000000001,78.0544299999992,79.8255,69.3018,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,76.7578125,0.00852999999909798,3.77662462559067
"T0000003-6.wav",5897,78.9416000000001,78.9590499999995,62.885,53.9014,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,61.5234375,0.0174499999993998,3.55599218473758
"T0000003-6.wav",5898,79.1412,79.2168099999999,55.1848,45.4312,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,50.1953125,0.075609999999898,8.7353035195017
"T0000003-6.wav",5899,79.4537,79.4870399999982,89.0657,71.0986,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,83.3984375,0.0333399999982049,3.08683378671503
"T0000003-6.wav",5900,79.8430000000001,79.8809900000008,59.2916,47.2279,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,54.4921875,0.0379900000007041,1.21274618385467
"T0000003-6.wav",5901,80.6483000000001,80.7045199999986,65.1951,51.078,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,60.3515625,0.0562199999984898,5.94167465180254
"T0000003-6.wav",5902,81.6955,81.7664499999976,90.3491,71.3552,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,81.8359375,0.0709499999976089,2.01242696729928
"T0000003-6.wav",5903,81.8765000000001,81.9315499999991,54.9281,46.2012,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,50.9765625,0.0550499999989995,2.12288514964191
"T0000003-6.wav",5904,82.0393999999999,82.077779999998,65.7084,51.848,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,58.3984375,0.0383799999980994,-0.595908559905127
"T0000003-6.wav",5905,82.0753999999999,82.1036999999981,89.0657,69.8152,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,85.7421875,0.0282999999981968,1.57681779244644
"T0000003-6.wav",5906,82.2114999999999,82.2665599999987,59.8049,49.2813,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,52.9296875,0.0550599999988037,1.36213594551968
"T0000003-6.wav",5907,82.8993,82.939229999999,78.0287,67.5051,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,72.8515625,0.0399299999990035,0.854163892955589
"T0000003-6.wav",5908,83.3634,83.3905399999983,48.5113,35.9343,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,43.5546875,0.0271399999982975,-0.313503160491919
"T0000003-6.wav",5909,83.3896999999999,83.4308000000021,74.1786,59.8049,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,71.2890625,0.0411000000021886,0.955066986409901
"T0000003-6.wav",5910,83.6479999999999,83.7045999999998,58.2649,48.5113,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,53.3203125,0.0565999999999036,2.30511211436993
"T0000003-6.wav",5911,83.7914000000001,83.8468400000002,67.2485,49.0246,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,52.9296875,0.0554400000001039,4.74325947655016
"T0000003-6.wav",5912,83.8417999999999,83.87204,86.2423,73.152,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,81.8359375,0.0302400000000915,-2.53323074599559
"T0000003-6.wav",5913,84.2788,84.3284300000014,55.6982,48.2546,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,52.1484375,0.0496300000014003,0.748047353994166
"T0000003-6.wav",5914,84.4637,84.4850199999998,54.6715,46.4579,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,50.5859375,0.0213199999998039,3.38085438409677
"T0000003-6.wav",5915,84.7215000000001,84.7439799999997,65.4517,49.538,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,57.6171875,0.0224799999995895,2.90094330913358
"T0000003-6.wav",5916,84.7425000000001,84.789410000001,94.4559,68.5318,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,86.5234375,0.0469100000008922,-1.87003719709091
"T0000003-6.wav",5917,85.0143,85.0406600000035,57.4949,47.9979,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,56.0546875,0.0263600000034927,6.12260874964411
"T0000003-6.wav",5918,85.2942,85.3178499999992,54.6715,46.2012,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,49.8046875,0.0236499999991935,7.68033137952374
"T0000003-6.wav",5919,85.4547,85.47486,60.3183,49.2813,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,56.0546875,0.0201600000000042,5.57512740958696
"T0000003-6.wav",5920,85.4713999999999,85.4915599999999,80.3388,66.7351,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,77.1484375,0.02015999999999,-1.2124100936909
"T0000003-6.wav",5921,85.8570999999999,85.870279999998,59.2916,48.5113,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,55.2734375,0.0131799999981013,-1.38571092960542
"T0000003-6.wav",5922,85.8679999999999,85.9172299999968,82.6489,66.2218,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,76.7578125,0.0492299999969106,3.21137170070723
"T0000003-6.wav",5923,86.1274000000001,86.1746999999984,59.8049,47.9979,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,52.9296875,0.0472999999983017,13.4884914906514
"T0000003-6.wav",5924,87.0005000000001,87.0210499999976,60.0616,49.538,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,55.6640625,0.020549999997499,8.57671265131775
"T0000003-6.wav",5925,87.0117,87.0605500000029,85.4723,66.7351,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,76.7578125,0.0488500000029006,1.03165473470973
"T0000003-6.wav",5926,87.1401000000001,87.2067899999997,62.6283,46.4579,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,52.1484375,0.0666899999995962,12.0397679077464
"T0000003-6.wav",5927,87.6747,87.7382800000019,58.5216,48.2546,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,52.9296875,0.0635800000018918,2.89392151508141
"T0000003-6.wav",5928,87.8398999999999,87.8716900000009,80.0821,68.5318,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,76.7578125,0.0317900000009956,1.1459292343422
"T0000003-6.wav",5929,87.8275000000001,87.8461100000029,57.7515,49.2813,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,52.9296875,0.0186100000027949,1.61705423679813
"T0000003-6.wav",5930,87.9666999999999,88.0182599999998,58.0082,48.2546,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,53.3203125,0.0515599999998955,2.74884851660659
"T0000003-6.wav",5931,88.3404,88.4012700000012,58.0082,47.4846,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,52.5390625,0.0608700000012021,5.62019619469634
"T0000003-6.wav",5932,88.8088,88.8592000000001,58.5216,49.2813,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,52.9296875,0.0504000000000957,2.36330052355831
"T0000003-6.wav",5933,88.9785999999999,89.0344299999974,63.655,48.5113,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,55.2734375,0.0558299999974992,2.85633208333688
"T0000003-6.wav",5934,89.2535,89.2709400000033,59.2916,50.0513,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,57.2265625,0.0174400000033046,0.696261990524316
"T0000003-6.wav",5935,89.2686000000001,89.3209300000024,83.6756,68.7885,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,75.9765625,0.0523300000022999,1.33255189087417
"T0000003-6.wav",5936,89.6570999999999,89.7086599999998,61.8583,48.2546,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,54.8828125,0.0515599999998955,2.58664854157806
"T0000003-6.wav",5937,89.8641,89.8722400000017,80.8522,67.2485,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,74.8046875,0.00814000000170267,2.46709114026736
"T0000003-6.wav",5938,89.8304000000001,89.8451300000027,56.7248,47.4846,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,54.1015625,0.0147300000026007,0.94257626822742
"T0000003-6.wav",5939,90.1309000000001,90.1708399999989,82.1355,66.4784,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,75.1953125,0.0399399999988077,3.01706042352928
"T0000003-6.wav",5940,90.8303000000001,90.8485199999982,63.3984,53.1314,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,56.4453125,0.0182199999981094,1.93558377651976
"T0000003-6.wav",5941,90.8418999999999,90.852760000002,83.4189,72.3819,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,78.3203125,0.0108600000020971,1.23820064087697
"T0000003-6.wav",5942,91.2048,91.2234100000028,63.3984,50.8214,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,60.7421875,0.0186100000027949,1.59015849811285
"T0000003-6.wav",5943,91.5246999999999,91.5421399999996,60.5749,49.0246,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,57.6171875,0.0174399999997092,1.51960267041406
"T0000003-6.wav",5944,91.5603000000001,91.5936399999982,82.6489,69.3018,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,75.1953125,0.0333399999981054,1.40095675954995
"T0000003-6.wav",5945,91.691,91.7445000000018,59.0349,47.9979,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,52.5390625,0.0535000000018044,4.61272658171198
"T0000003-6.wav",5946,91.8713,91.9961400000004,61.8583,49.538,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,52.1484375,0.12484000000039,6.3472420188302
"T0000003-6.wav",5947,91.9954,92.0186600000018,80.3388,65.7084,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,74.0234375,0.0232600000017982,-4.12791361436012
"T0000003-6.wav",5948,92.0958000000001,92.127980000002,61.8583,47.7413,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,52.1484375,0.032180000001901,2.48071385442357
"T0000003-6.wav",5949,92.1291000000001,92.1426699999993,80.5955,66.4784,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,71.2890625,0.0135699999992056,1.11326902900032
"T0000003-6.wav",5950,92.7018,92.7308700000006,79.3121,68.2752,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,74.4140625,0.0290700000006012,1.68385312382756
"T0000003-6.wav",5951,95.5367000000001,95.5824400000015,62.115,52.6181,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,57.2265625,0.0457400000014019,1.6672199797628
"T0000003-6.wav",5952,95.6987999999999,95.7259399999982,69.3018,55.1848,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,65.4296875,0.0271399999982975,7.46703337983514
"T0000003-6.wav",5953,95.8639000000001,95.878629999999,81.6222,70.8419,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,77.5390625,0.0147299999989059,3.79162025889906
"T0000003-6.wav",5954,95.8538000000001,95.8693100000012,60.3183,51.078,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,54.8828125,0.0155100000011004,-1.64539295917319
"T0000003-6.wav",5955,95.9880000000001,96.0422800000003,63.9117,52.1047,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,57.6171875,0.0542800000002046,6.1658687639696
"T0000003-6.wav",5956,96.1542999999999,96.1678699999991,58.0082,48.2546,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,54.4921875,0.0135699999991914,0.884129049875727
"T0000003-6.wav",5957,96.1895999999999,96.20976,86.2423,72.3819,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,79.4921875,0.0201600000001037,1.519520871788
"T0000003-6.wav",5958,96.4773,96.4928099999975,61.345,52.3614,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,56.0546875,0.015509999997505,1.21348538680016
"T0000003-6.wav",5959,96.4889000000001,96.498589999999,83.1622,69.8152,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,73.6328125,0.00968999999889775,3.02234438363034
"T0000003-6.wav",5960,96.5083,96.5176099999976,80.0821,70.5852,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,75.9765625,0.00930999999759763,1.04376347337179
"T0000003-6.wav",5961,96.9449,96.9662199999998,63.1417,53.3881,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,59.9609375,0.0213199999997897,2.01877953613456
"T0000003-6.wav",5962,97.854,97.8915999999997,65.1951,50.8214,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,56.8359375,0.0375999999996992,1.55719021165921
"T0000003-6.wav",5963,98.7144000000001,98.7423100000008,66.7351,52.8747,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,63.8671875,0.027910000000702,4.88064122515051
"T0000003-6.wav",5964,98.7465999999999,98.78188,92.6591,65.1951,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,73.6328125,0.0352800000000997,2.05970271020669
"T0000003-6.wav",5965,98.8629000000001,98.8981800000001,62.885,50.0513,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,54.4921875,0.0352800000000002,13.7443508994277
"T0000003-6.wav",5966,99.1021000000001,99.1373800000001,62.885,47.9979,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,58.3984375,0.0352800000000002,1.73681189603375
"T0000003-6.wav",5967,99.135,99.1834599999981,83.6756,68.0185,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,77.5390625,0.0484599999981015,-1.49775607433155
"T0000003-6.wav",5968,99.2614000000001,99.3149000000019,65.4517,47.7413,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,53.7109375,0.0535000000018044,3.46607463318713
"T0000003-6.wav",5969,99.4103,99.452560000002,60.8316,50.5647,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,55.6640625,0.0422600000019884,11.4162928909766
"T0000003-6.wav",5970,99.5610999999999,99.5878500000008,64.4251,48.2546,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,56.8359375,0.0267500000009022,4.58901974022905
"T0000003-6.wav",5971,99.5879,99.6262799999981,90.3491,70.0719,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,83.7890625,0.0383799999980994,0.202322191894539
"T0000003-6.wav",5972,99.7139,99.7476300000028,64.1684,46.7146,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,54.4921875,0.0337300000028051,2.3515131208047
"T0000003-6.wav",5973,99.8634999999999,99.9096400000021,59.5483,46.4579,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,51.7578125,0.0461400000021968,6.22120968943342
"T0000003-6.wav",5974,100.0334,100.07372,89.0657,67.7618,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,75.9765625,0.0403199999999941,3.43875778083289
"T0000003-6.wav",5975,100.4172,100.456750000001,60.0616,49.2813,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,56.8359375,0.0395500000010003,1.92764326395013
"T0000003-6.wav",5976,100.6134,100.62464,60.5749,52.1047,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,58.7890625,0.0112400000000008,1.74814816655034
"T0000003-6.wav",5977,100.8673,100.89754,58.7782,51.848,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,54.4921875,0.0302400000000063,1.87879824241534
"T0000003-6.wav",5978,100.6518,100.658780000002,80.8522,71.6119,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,77.5390625,0.00698000000200238,2.10491711321046
"T0000003-6.wav",5979,101.0123,101.0247,62.885,55.1848,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,60.7421875,0.0123999999999995,1.43371771226982
"T0000003-6.wav",5980,101.0309,101.039429999999,81.1088,70.3285,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,76.3671875,0.00852999999899851,0.906431865836854
"T0000003-6.wav",5981,101.5435,101.587309999999,85.729,68.5318,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,75.9765625,0.0438099999989987,2.76144929915719
"T0000003-6.wav",5982,101.68,101.730019999999,57.2382,47.2279,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,52.1484375,0.0500199999989945,2.76549647277587
"T0000003-6.wav",5983,101.8413,101.873480000002,61.0883,47.9979,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,57.6171875,0.0321800000020005,0.193696622872754
"T0000003-6.wav",5984,101.8727,101.893640000002,82.9055,67.2485,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,76.7578125,0.0209400000019997,3.24173804747414
"T0000003-6.wav",5985,102.1146,102.185939999999,57.4949,46.7146,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,52.1484375,0.0713399999989974,4.25114838964999
"T0000003-6.wav",5986,102.296,102.311499999998,58.2649,46.7146,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,56.4453125,0.0154999999979992,0.460899642752306
"T0000003-6.wav",5987,102.3135,102.35382,79.8255,68.7885,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,74.0234375,0.0403199999999941,1.51334412534099
"T0000003-6.wav",5988,102.4535,102.498090000001,59.2916,46.9713,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,52.1484375,0.0445900000009942,6.04640315245377
"T0000003-6.wav",5989,102.7563,102.778399999998,61.345,49.0246,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,58.0078125,0.0220999999980052,4.18371431246871
"T0000003-6.wav",5990,102.7741,102.805119999999,78.5421,67.7618,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,74.4140625,0.0310199999989891,-1.86788380945091
"T0000003-6.wav",5991,104.1315,104.16174,67.7618,55.4415,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,62.6953125,0.0302399999999921,4.75120817753712
"T0000003-6.wav",5992,104.1644,104.189989999997,86.499,69.8152,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,74.0234375,0.0255899999969955,-1.05490436589363
"T0000003-6.wav",5993,104.418,104.445529999999,64.9384,48.5113,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,61.1328125,0.0275299999989898,6.35882799655769
"T0000003-6.wav",5994,104.4424,104.45132,85.9856,69.5585,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,74.0234375,0.00891999999998916,-1.78283722214648
"T0000003-6.wav",5995,105.8657,105.883539999997,61.6016,48.2546,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,58.7890625,0.017839999996994,3.75207868931356
"T0000003-6.wav",5996,105.9991,106.084389999999,62.115,50.8214,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,56.8359375,0.0852899999990058,4.41698409893604
"T0000003-6.wav",5997,106.1611,106.21034,90.0924,71.0986,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,75.9765625,0.0492399999999975,2.4828799118127
"T0000003-6.wav",5998,106.2929,106.354930000001,63.655,51.3347,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,55.6640625,0.0620300000010019,4.2199425748645
"T0000003-6.wav",5999,106.6904,106.706290000002,63.3984,50.308,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,57.6171875,0.0158900000020026,0.249592466196377
"T0000003-6.wav",6000,106.7047,106.742699999997,87.7823,71.0986,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,80.6640625,0.0379999999969982,1.08394989824892
"T0000003-6.wav",6001,106.8478,106.89936,55.6982,46.9713,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,51.3671875,0.0515599999999949,1.90158346497725
"T0000003-6.wav",6002,107.5798,107.622449999999,68.7885,53.9014,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,64.6484375,0.042649999999,2.07814403463969
"T0000003-6.wav",6003,108.3416,108.35944,63.3984,53.6448,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,60.3515625,0.0178400000000067,1.96840476206583
"T0000003-6.wav",6004,108.7545,108.813050000002,66.4784,52.6181,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,60.3515625,0.0585500000020005,8.49169338138901
"T0000003-6.wav",6005,109.0558,109.083720000001,60.5749,51.078,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,57.2265625,0.0279200000009894,3.09986167606363
"T0000003-6.wav",6006,109.7234,109.75752,65.9651,50.0513,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,57.2265625,0.0341200000000015,3.04271139817182
"T0000003-6.wav",6007,109.7548,109.7928,94.7125,70.5852,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,84.5703125,0.0379999999999967,-1.60079450592339
"T0000003-6.wav",6008,109.8886,109.90876,54.9281,47.9979,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,52.1484375,0.0201600000000042,7.28942300905768
"T0000003-6.wav",6009,110.025,110.069579999998,64.4251,48.768,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,51.7578125,0.0445799999979926,8.59441854536802
"T0000003-6.wav",6010,110.0669,110.096749999999,87.5257,68.7885,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,76.3671875,0.0298499999990014,-4.57370851503044
"T0000003-6.wav",6011,110.1766,110.228560000001,63.1417,50.5647,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,56.4453125,0.051960000001003,10.3966892785353
"T0000003-6.wav",6012,110.348,110.371649999999,62.3717,48.5113,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,60.7421875,0.0236499999989945,4.71094429957337
"T0000003-6.wav",6013,110.607,110.662060000002,63.655,51.078,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,56.4453125,0.0550600000020012,10.7675496631739
"T0000003-6.wav",6014,110.8962,110.937300000002,60.5749,52.3614,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,56.0546875,0.0411000000020039,3.56064420683493
"T0000003-6.wav",6015,111.042,111.09628,64.9384,53.3881,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,59.5703125,0.0542799999999914,8.02958939855595
"T0000003-6.wav",6016,111.5608,111.581730000002,70.3285,57.7515,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA,66.6015625,0.0209300000019965,7.73372211889587
