"sound.files","selec","start","end","top.freq","bottom.freq","Channel","selec.file","org.sound.files","split.sels","duration","peak.freq","SNR"
"TH-15-1.wav","856",17.661589467,17.6774575260002,26.9424,20.3634,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0158680590002405,22.0703125,-0.585138225320746
"TH-15-1.wav","857",19.673142716,19.704878834,69.8622,60.1504,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0317361180000262,65.4296875,-4.20708553637983
"TH-15-1.wav","858",20.73851682,20.7905492920001,61.4035,49.4987,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0520324720000644,56.4453125,1.2238325800441
"TH-15-1.wav","859",23.137176906,23.1567352109999,57.6441,48.8722,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0195583049999186,55.2734375,1.67633015201962
"TH-15-1.wav","860",32.820013994,32.8532262099998,62.6566,51.3784,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0332122159998107,56.8359375,1.51017348453826
"TH-15-1.wav","861",32.98164678,33.0096926509999,62.3434,49.812,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0280458709999039,59.9609375,1.68140946671467
"TH-15-1.wav","862",42.744561927,42.7825714629997,75.5013,55.1378,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0380095359996631,63.4765625,-0.319621354931737
"TH-15-1.wav","863",48.502084185,48.5319751799997,67.6692,55.7644,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0298909949997324,63.0859375,-1.94596691076347
"TH-15-1.wav","864",57.409231645,57.4564667969998,70.4887,57.0175,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0472351519997574,68.1640625,0.13073854703035
"TH-15-1.wav","865",59.060247835,59.0871866319997,57.6441,46.6792,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0269387969997297,54.1015625,2.07849879521369
"TH-15-1.wav","866",59.208595734,59.2381177040001,57.0175,42.6065,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0295219700001326,52.5390625,3.57875204906522
"TH-15-1.wav","867",59.239962827,59.2606282060001,72.995,62.0301,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0206653790000928,70.8984375,1.49523008303637
"TH-15-1.wav","868",73.918285311,73.9658894879998,62.6566,51.3784,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0476041769998119,53.7109375,1.44169129613379
"TH-15-1.wav","869",83.206266047,83.2383711889996,63.9098,52.6316,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0321051419996365,58.3984375,-0.688175752524928
"TH-15-1.wav","870",83.555363345,83.587099463,68.609,60.4637,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0317361180000262,64.2578125,2.80147829482972
"TH-15-1.wav","871",85.86398129,85.9056810729998,54.5113,45.4261,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0416997829997854,52.5390625,0.337701335528184
"TH-15-1.wav","872",86.092038509,86.1333692670002,57.3308,45.1128,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0413307580001856,53.7109375,-0.0926899091035629
"TH-15-1.wav","873",86.417149209,86.4522065480001,60.4637,47.3058,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0350573390001045,56.4453125,2.93480124825452
"TH-15-1.wav","874",87.105011114,87.1415445520003,61.4035,49.4987,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0365334380003333,55.2734375,-0.694905490277681
"TH-15-1.wav","875",87.717222975,87.7526493390002,54.5113,43.8596,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0354263640001591,52.5390625,0.180039712068507
"TH-15-1.wav","876",101.089568444,101.131268227,80.2005,62.3434,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0416997829997854,66.9921875,0.553148399458553
"TH-15-1.wav","877",101.678531752,101.701411278,54.198,46.3659,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.022879525999997,51.7578125,-1.23453621649241
"TH-15-1.wav","878",101.891827985,101.923933128,62.0301,49.4987,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0321051430000807,58.7890625,1.95776715788048
"TH-15-1.wav","879",103.857253159,103.88529903,62.3434,50.1253,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0280458710003586,56.0546875,1.17613121504519
"TH-15-1.wav","880",111.394212174,111.42262707,60.4637,49.1855,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0284148959999584,56.8359375,3.23843068490227
"TH-15-1.wav","881",111.564332526,111.582414733,66.416,57.3308,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0180822070001341,63.4765625,-0.709775523498595
"TH-15-1.wav","882",120.212240073,120.24471424,30.7018,22.5564,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0324741670001458,27.9296875,1.29727851734835
"TH-15-1.wav","883",121.095316011,121.130004326,64.8496,54.5113,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0346883150000394,62.6953125,4.67116357594801
"TH-15-1.wav","884",140.596052342,140.618931869,51.0652,33.208,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0228795269999864,43.1640625,0.785285279646617
"TH-15-1.wav","885",140.526675713,140.537746452,46.9925,33.208,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0110707389999334,41.2109375,1.98958390845201
"TH-15-1.wav","886",152.887154074,152.937710448,30.0752,20.99,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0505563739998252,25.1953125,-0.427655044830728
"TH-15-1.wav","887",155.011628718,155.033032146,36.9674,29.1353,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0214034280002124,32.2265625,-3.33031491565383
"TH-15-1.wav","888",159.256149996,159.283826843,27.8822,20.6767,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.0276768470002935,22.8515625,4.27326848480258
"TH-15-1.wav","889",194.265147492,194.281384576,35.7143,23.4962,1,"TH-15 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-15.wav",NA,0.016237084000295,33.3984375,-0.600060406423191
"TH-16-1.wav","890",28.459916979,28.4720947920001,57.0652,47.2147,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.0121778130001076,54.1015625,7.05085624393029
"TH-16-1.wav","891",44.445694297,44.465621626,62.5,47.5543,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.0199273289999837,56.0546875,4.09896113684522
"TH-16-1.wav","892",71.038715682,71.0608571599999,58.4239,48.913,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.0221414779998668,56.0546875,0.681231162099597
"TH-16-1.wav","893",75.846367972,75.8614979810001,62.5,53.6685,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.0151300090001314,59.1796875,2.86760825827454
"TH-16-1.wav","894",80.562871606,80.5780016150001,66.5761,50.2717,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.0151300090001314,56.8359375,10.8804339164743
"TH-16-1.wav","895",80.724504392,80.7625139280006,63.8587,48.913,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.0380095360005726,59.1796875,-1.09955902985652
"TH-16-1.wav","896",96.475582617,96.5080567840001,80.163,50.9511,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.0324741670001458,59.5703125,9.27820776436297
"TH-16-1.wav","897",122.586658269,122.601788279,67.2554,60.1223,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.0151300099996661,63.0859375,1.28152921111858
"TH-16-1.wav","898",129.116179903,129.136476258,67.5951,54.6875,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.0202963550000277,61.5234375,8.4654429442258
"TH-16-1.wav","899",147.902483266,147.926838891,63.8587,43.8179,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.024355624999771,56.0546875,3.12535182851111
"TH-16-1.wav","900",148.420962297,148.451222316001,55.7065,47.2147,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.030260019000707,53.3203125,-0.410465218054679
"TH-16-1.wav","901",150.753566689,150.775708165999,66.2364,52.9891,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.0221414769994226,64.2578125,4.28260656468788
"TH-16-1.wav","902",200.038281657,200.050090445,52.9891,38.7228,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.011808788000053,49.8046875,5.15588625971381
"TH-16-1.wav","903",203.85104412,203.89089878,57.4049,43.4783,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.0398546599999463,52.1484375,3.75613106401618
"TH-16-1.wav","904",205.675501884,205.698381411,54.6875,43.4783,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.0228795270004412,50.5859375,6.61410215243424
"TH-16-1.wav","905",205.874037133,205.923486433,62.1603,47.5543,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.049449299999651,53.7109375,11.3690767640565
"TH-16-1.wav","906",206.109105819,206.129771199,64.8777,47.2147,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.0206653799996275,57.6171875,6.63251625568409
"TH-16-1.wav","907",206.782944796,206.804348224001,55.3668,47.5543,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.0214034280006672,52.1484375,3.26700494524426
"TH-16-1.wav","908",208.620687446,208.638769653,61.8207,47.894,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.0180822069996793,54.8828125,6.2243052380577
"TH-16-1.wav","909",210.601980676,210.62227703,46.1957,34.6467,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.0202963539995835,40.4296875,-0.51066615939493
"TH-16-1.wav","910",210.620431907,210.646632655001,38.3832,24.7962,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.0262007480005195,34.5703125,2.5159832748588
"TH-16-1.wav","911",230.852207174,230.891692808999,59.7826,48.5734,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.039485634999437,55.6640625,6.17019589142313
"TH-16-1.wav","912",236.967314294,236.995729191,61.8207,49.2527,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.0284148970004026,56.4453125,5.42661983470255
"TH-16-1.wav","913",242.009666821,242.036974643,60.462,47.894,1,"TH-16 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt","TH-16.wav",NA,0.0273078219997842,58.7890625,9.09807778971316
"TH-17-1.wav","1000",43.491846259,43.5085768929999,76.3052,59.739,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0167306339999413,61.1328125,-3.49984067946651
"TH-17-1.wav","1001",43.636313955,43.6825223719994,68.2731,48.1928,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0462084169994341,61.9140625,0.0849068935152831
"TH-17-1.wav","1002",43.831071192,43.8515197449994,73.7952,53.7149,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.020448552999369,57.6171875,3.80381876715836
"TH-17-1.wav","1003",43.879935266,43.8865744060005,91.6165,81.3253,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.00663914000051591,84.1796875,-0.849447527944841
"TH-17-1.wav","1004",44.00937359,44.0531919169998,61.245,49.1968,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0438183269998262,56.8359375,-0.860974140851122
"TH-17-1.wav","1005",44.360362188,44.3895744059999,70.2811,48.4438,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0292122179998842,51.7578125,3.22955750366842
"TH-17-1.wav","1006",44.387981012,44.3938234560003,92.6205,80.8233,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0058424440003364,81.0546875,-2.25171301657703
"TH-17-1.wav","1007",44.399134768,44.4039149489997,95.3815,80.3213,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.00478018099965993,85.7421875,1.84271503911764
"TH-17-1.wav","1008",44.893609924,44.9289301509998,54.7189,45.1807,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0353202269998292,50.9765625,-4.04851459123866
"TH-17-1.wav","1009",45.256463769,45.2689453529999,54.2169,45.9337,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0124815839999428,50.9765625,0.466895705700921
"TH-17-1.wav","1010",49.242270554,49.2475818660002,63.504,55.2209,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.00531131200023083,63.4765625,1.62196175662076
"TH-17-1.wav","1011",53.12008128,53.1322972979999,62.249,54.2169,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.01221601799989,54.8828125,3.7051022829271
"TH-17-1.wav","1012",55.304390105,55.3293532729999,90.6124,69.7791,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0249631679998856,88.0859375,0.224083880070103
"TH-17-1.wav","1013",55.287659472,55.3089047210005,66.5161,46.4357,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.021245249000458,66.6015625,0.0302408307923834
"TH-17-1.wav","1014",55.486564178,55.5003735900002,88.3534,63.253,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0138094120002279,81.4453125,-3.57999127728652
"TH-17-1.wav","1015",55.469036847,55.4900165309999,62.249,44.1767,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0209796839999399,56.4453125,-0.419553837611964
"TH-17-1.wav","1016",55.646169114,55.6652898379996,59.99,43.9257,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0191207239995492,47.4609375,-0.582609330525805
"TH-17-1.wav","1017",55.924064764,55.9718665749998,98.8956,57.9819,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.047801810999772,87.3046875,-0.12955902193049
"TH-17-1.wav","1018",56.061893319,56.1043838180004,72.5402,49.4478,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0424904990004507,58.0078125,0.0022187249814409
"TH-17-1.wav","1019",58.55724395,58.5654764850004,82.0783,75.3012,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.00823253500038845,79.8828125,-1.39627690735345
"TH-17-1.wav","1020",58.897006294,58.9118779680005,98,80.3213,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0148716740004602,85.7421875,-0.369598632744409
"TH-17-1.wav","1021",58.874698782,58.8988652529993,76.8072,51.9578,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0241664709992619,55.2734375,-0.0924972375838323
"TH-17-1.wav","1022",59.856198204,59.8822236340001,95.8835,78.8153,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0260254300001179,81.0546875,0.891316531785016
"TH-17-1.wav","1023",59.840264267,59.8601816880002,72.5402,50.9538,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0199174210001729,63.4765625,-0.0960595343778153
"TH-17-1.wav","1024",59.989512144,60.0115540900002,65.7631,48.1928,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0220419460001722,62.3046875,-0.515145133367399
"TH-17-1.wav","1025",60.010757393,60.0211144519999,90.1104,79.8193,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0103570589999435,82.2265625,1.11144625362481
"TH-17-1.wav","1026",60.172049421,60.1802819549999,85.0904,71.2851,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.00823253399994428,78.3203125,1.12988198326898
"TH-17-1.wav","1027",60.155318787,60.1757673399994,63.504,47.9418,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.020448552999369,51.7578125,2.11960035941308
"TH-17-1.wav","1028",60.324749651,60.3486505569997,68.0221,47.4398,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0239009059996533,47.4609375,-0.139901847760236
"TH-17-1.wav","1029",60.349978385,60.3568830909997,88.3534,78.8153,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0069047059996592,83.3984375,0.455304146358435
"TH-17-1.wav","1030",60.3629911,60.3701613720006,86.8474,74.0462,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.00717027200062148,74.8046875,4.33247787635174
"TH-17-1.wav","1031",61.549046766,61.5551547760004,76.8072,69.7791,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.00610801000038919,71.2890625,0.304981593587348
"TH-17-1.wav","1032",61.60454998,61.632168805,74.5482,52.4598,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0276188249999905,52.5390625,-1.97550659611441
"TH-17-1.wav","1033",61.751938898,61.7697317940002,64.759,53.7149,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0177928960001736,63.8671875,0.0119564586601982
"TH-17-1.wav","1034",61.873173946,61.9047762549999,74.5482,56.4759,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0316023089999362,58.7890625,2.43611492774151
"TH-17-1.wav","1035",62.028795398,62.0564142219995,68.0221,51.4558,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0276188239995463,61.1328125,0.782671580509418
"TH-17-1.wav","1036",62.298599696,62.3275463479998,72.2892,53.4639,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0289466519998314,70.1171875,-0.940864975601263
"TH-17-1.wav","1037",63.517940239,63.539185489,66.7671,50.9538,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0212452499999927,51.3671875,-0.0625348049282181
"TH-17-1.wav","1038",69.134202004,69.153322729,61.496,52.7108,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0191207249999934,58.0078125,0.252430638497963
"TH-17-1.wav","1039",69.882252865,69.8894231370006,70.7831,62.5,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.00717027200062148,63.0859375,-1.11779732270179
"TH-17-1.wav","1040",70.118674674,70.1298284290001,64.759,51.4558,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0111537550001231,54.1015625,1.83208961718157
"TH-17-1.wav","1041",70.170194403,70.1813481589997,66.5161,57.9819,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0111537559996577,61.9140625,-1.52590588856808
"TH-17-1.wav","1042",70.55910291,70.5678665749996,55.4719,50.2008,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.00876366499960568,53.3203125,0.20121892394112
"TH-17-1.wav","1043",70.676748478,70.6956036369999,62.751,47.6908,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0188551589999406,52.1484375,-0.49593172403802
"TH-17-1.wav","1044",70.693479112,70.7011805150003,83.8353,64.508,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.00770140300028288,70.8984375,3.07383047829062
"TH-17-1.wav","1045",70.819002502,70.8492769820001,59.99,43.9257,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0302744800001165,56.0546875,2.68215935977232
"TH-17-1.wav","1046",71.891796712,71.9032160329993,59.488,52.9618,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0114193209992663,55.6640625,-0.237763781778764
"TH-17-1.wav","1047",72.015550289,72.0336087510002,61.747,50.7028,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0180584620002264,60.3515625,-0.486813042413653
"TH-17-1.wav","1048",72.167036847,72.175534947,61.747,53.4639,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.00849809999999707,57.6171875,0.274496707013613
"TH-17-1.wav","1049",72.584033046,72.6217433639999,62.751,47.6908,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0377103179998812,58.0078125,0.399184277269982
"TH-17-1.wav","1050",72.783472684,72.7935641780003,87.3494,60.994,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0100914940003349,71.2890625,-0.057729335243846
"TH-17-1.wav","1051",72.775505716,72.7855972089999,64.508,52.9618,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0100914929998908,62.3046875,-0.281826320169551
"TH-17-1.wav","1052",75.367868621,75.3771634169993,84.0863,74.5482,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.00929479599926708,83.3984375,0.767755449337759
"TH-17-1.wav","1053",75.361760612,75.3726488019996,57.7309,46.1847,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0108881899996049,49.8046875,-1.30810865533377
"TH-17-1.wav","1054",75.998848746,76.0118614609996,70.2811,50.4518,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0130127149996042,66.9921875,0.324573044127814
"TH-17-1.wav","1055",76.172263094,76.2158158549998,54.9699,41.4157,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0435527609997735,45.1171875,1.09799958889913
"TH-17-1.wav","1056",76.032044448,76.0392147199997,68.7751,54.2169,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.00717027199971199,66.6015625,6.86830458825535
"TH-17-1.wav","1057",77.550073679,77.5673354440005,59.739,51.2048,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0172617650005122,59.5703125,0.0641055230356874
"TH-17-1.wav","1058",78.108458655,78.1185501489994,64.006,54.9699,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0100914939994254,60.7421875,-2.81826597537305
"TH-17-1.wav","1059",79.211492602,79.2308788919996,75.3012,55.2209,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.019386289999602,56.4453125,0.0304563998622095
"TH-17-1.wav","1060",79.803172699,79.8196377669999,74.5482,58.7349,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0164650679998886,64.6484375,-0.677864995434557
"TH-17-1.wav","1061",86.138569479,86.1677816969999,64.759,46.1847,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0292122179998842,65.0390625,0.00358051810546467
"TH-17-1.wav","1062",86.415662287,86.4480612919992,71.5361,50.9538,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0323990049992062,60.7421875,0.887145689416873
"TH-17-1.wav","1063",86.583105725,86.5979773990005,69.7791,52.4598,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0148716740004602,61.9140625,-1.99031894219262
"TH-17-1.wav","1064",86.594259481,86.6014297520002,87.3494,77.3092,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.00717027100017731,84.9609375,-1.31171048396655
"TH-17-1.wav","1065",88.362142557,88.3751552720005,68.5241,57.7309,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0130127150005137,62.3046875,-0.60874689675996
"TH-17-1.wav","1066",88.614475499,88.6282849110002,66.2651,53.9659,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0138094120002279,61.5234375,-0.748152759843498
"TH-17-1.wav","1067",88.945897307,88.9697982129996,64.006,50.9538,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0239009059996533,61.1328125,0.0203453697597056
"TH-17-1.wav","1068",89.112938081,89.1286064520002,70.2811,51.4558,1,"TH-17 (T2019-09-03_09-05-30_0000005).Table.1.selections.txt","TH-17.wav",NA,0.0156683710001744,55.2734375,3.17913126682232
