"sound.files","selec","start","end","top.freq","bottom.freq","Channel","selec.file","org.sound.files","split.sels"
"T0000003-2.wav","5913",684.2788,684.328430000001,55.6982,48.2546,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5914",684.4637,684.48502,54.6715,46.4579,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5915",684.7215,684.74398,65.4517,49.538,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5916",684.7425,684.789410000001,94.4559,68.5318,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5917",685.0143,685.040660000004,57.4949,47.9979,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5918",685.2942,685.317849999999,54.6715,46.2012,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5919",685.4547,685.47486,60.3183,49.2813,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5920",685.4714,685.49156,80.3388,66.7351,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5921",685.8571,685.870279999998,59.2916,48.5113,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5922",685.868,685.917229999997,82.6489,66.2218,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5923",686.1274,686.174699999998,59.8049,47.9979,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5924",687.0005,687.021049999998,60.0616,49.538,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5925",687.0117,687.060550000003,85.4723,66.7351,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5926",687.1401,687.20679,62.6283,46.4579,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5927",687.6747,687.738280000002,58.5216,48.2546,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5928",687.8399,687.871690000001,80.0821,68.5318,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5929",687.8275,687.846110000003,57.7515,49.2813,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5930",687.9667,688.01826,58.0082,48.2546,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5931",688.3404,688.401270000001,58.0082,47.4846,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5932",688.8088,688.8592,58.5216,49.2813,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5933",688.9786,689.034429999997,63.655,48.5113,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5934",689.2535,689.270940000003,59.2916,50.0513,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5935",689.2686,689.320930000002,83.6756,68.7885,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5936",689.6571,689.70866,61.8583,48.2546,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5937",689.8641,689.872240000002,80.8522,67.2485,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5938",689.8304,689.845130000003,56.7248,47.4846,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5939",690.1309,690.170839999999,82.1355,66.4784,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5940",690.8303,690.848519999998,63.3984,53.1314,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5941",690.8419,690.852760000002,83.4189,72.3819,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5942",691.2048,691.223410000003,63.3984,50.8214,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5943",691.5247,691.54214,60.5749,49.0246,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5944",691.5603,691.593639999998,82.6489,69.3018,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5945",691.691,691.744500000002,59.0349,47.9979,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5946",691.8713,691.99614,61.8583,49.538,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5947",691.9954,692.018660000002,80.3388,65.7084,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5948",692.0958,692.127980000002,61.8583,47.7413,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5949",692.1291,692.142669999999,80.5955,66.4784,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5950",692.7018,692.730870000001,79.3121,68.2752,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5951",695.5367,695.582440000001,62.115,52.6181,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5952",695.6988,695.725939999998,69.3018,55.1848,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5953",695.8639,695.878629999999,81.6222,70.8419,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5954",695.8538,695.869310000001,60.3183,51.078,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5955",695.988,696.04228,63.9117,52.1047,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5956",696.1543,696.167869999999,58.0082,48.2546,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5957",696.1896,696.20976,86.2423,72.3819,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5958",696.4773,696.492809999997,61.345,52.3614,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5959",696.4889,696.498589999999,83.1622,69.8152,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5960",696.5083,696.517609999998,80.0821,70.5852,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5961",696.9449,696.96622,63.1417,53.3881,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5962",697.854,697.8916,65.1951,50.8214,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5963",698.7144,698.742310000001,66.7351,52.8747,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5964",698.7466,698.78188,92.6591,65.1951,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5965",698.8629,698.89818,62.885,50.0513,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5966",699.1021,699.13738,62.885,47.9979,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5967",699.135,699.183459999998,83.6756,68.0185,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5968",699.2614,699.314900000002,65.4517,47.7413,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5969",699.4103,699.452560000002,60.8316,50.5647,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5970",699.5611,699.587850000001,64.4251,48.2546,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5971",699.5879,699.626279999998,90.3491,70.0719,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5972",699.7139,699.747630000003,64.1684,46.7146,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5973",699.8635,699.909640000002,59.5483,46.4579,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5974",700.0334,700.07372,89.0657,67.7618,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5975",700.4172,700.456750000001,60.0616,49.2813,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5976",700.6134,700.62464,60.5749,52.1047,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5977",700.8673,700.89754,58.7782,51.848,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5978",700.6518,700.658780000002,80.8522,71.6119,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5979",701.0123,701.0247,62.885,55.1848,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5980",701.0309,701.039429999999,81.1088,70.3285,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5981",701.5435,701.587309999999,85.729,68.5318,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5982",701.68,701.730019999999,57.2382,47.2279,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5983",701.8413,701.873480000002,61.0883,47.9979,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5984",701.8727,701.893640000002,82.9055,67.2485,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5985",702.1146,702.185939999999,57.4949,46.7146,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5986",702.296,702.311499999998,58.2649,46.7146,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5987",702.3135,702.35382,79.8255,68.7885,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5988",702.4535,702.498090000001,59.2916,46.9713,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5989",702.7563,702.778399999998,61.345,49.0246,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5990",702.7741,702.805119999999,78.5421,67.7618,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5991",704.1315,704.16174,67.7618,55.4415,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5992",704.1644,704.189989999997,86.499,69.8152,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5993",704.418,704.445529999999,64.9384,48.5113,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5994",704.4424,704.45132,85.9856,69.5585,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5995",705.8657,705.883539999997,61.6016,48.2546,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5996",705.9991,706.084389999999,62.115,50.8214,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5997",706.1611,706.21034,90.0924,71.0986,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5998",706.2929,706.354930000001,63.655,51.3347,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","5999",706.6904,706.706290000002,63.3984,50.308,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6000",706.7047,706.742699999997,87.7823,71.0986,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6001",706.8478,706.89936,55.6982,46.9713,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6002",707.5798,707.622449999999,68.7885,53.9014,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6003",708.3416,708.35944,63.3984,53.6448,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6004",708.7545,708.813050000002,66.4784,52.6181,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6005",709.0558,709.083720000001,60.5749,51.078,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6006",709.7234,709.75752,65.9651,50.0513,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6007",709.7548,709.7928,94.7125,70.5852,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6008",709.8886,709.90876,54.9281,47.9979,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6009",710.025,710.069579999998,64.4251,48.768,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6010",710.0669,710.096749999999,87.5257,68.7885,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6011",710.1766,710.228560000001,63.1417,50.5647,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6012",710.348,710.371649999999,62.3717,48.5113,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6013",710.607,710.662060000002,63.655,51.078,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6014",710.8962,710.937300000002,60.5749,52.3614,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6015",711.042,711.09628,64.9384,53.3881,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6016",711.5608,711.581730000002,70.3285,57.7515,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6017",711.5805,711.59058,88.809,72.8953,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6018",711.7872,711.837220000002,63.655,49.0246,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6019",712.0865,712.12062,64.9384,50.308,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6020",712.608,712.661110000001,86.499,65.9651,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6021",712.7514,712.81808,58.5216,47.9979,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6022",712.9247,712.956880000002,89.3224,70.0719,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6023",712.8972,712.916970000003,64.4251,51.3347,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6024",713.0794,713.095299999999,63.1417,52.6181,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6025",713.2206,713.24308,63.655,50.0513,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6026",713.2427,713.250060000003,80.5955,70.5852,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6027",713.3303,713.371009999998,69.5585,52.8747,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6028",713.5532,713.574909999997,59.5483,48.768,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6029",713.7017,713.713330000001,62.115,51.848,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6030",713.8452,713.87932,58.7782,47.4846,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6031",713.9871,714.05882,60.3183,51.848,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6032",714.1763,714.195690000001,63.9117,53.3881,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6033",714.455,714.517419999998,58.7782,50.0513,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6034",714.6198,714.647329999999,63.1417,49.2813,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6035",714.6675,714.677190000003,85.4723,71.8686,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6036",714.8055,714.831089999997,64.9384,52.3614,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6037",714.8272,714.867910000001,90.0924,69.5585,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6038",714.9742,715.008700000002,54.6715,45.4312,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6039",715.1176,715.142019999998,65.7084,52.8747,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6040",715.1386,715.182789999997,90.0924,68.7885,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6041",715.4003,715.453410000001,61.345,50.0513,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6042",716.0326,716.075249999999,62.3717,49.538,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6043",716.3036,716.337330000003,68.0185,51.5914,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6044",716.442,716.486580000002,62.3717,49.0246,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6045",716.6161,716.665720000002,87.5257,70.3285,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6046",717.4253,717.454770000001,59.5483,53.1314,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6047",717.5602,717.594700000001,64.4251,50.5647,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6048",717.6106,717.632700000002,87.7823,72.8953,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6049",717.7265,717.807530000001,61.8583,48.2546,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6050",718.3314,718.360860000002,81.1088,67.5051,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6051",719.6426,719.674780000002,64.4251,51.3347,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6052",719.8101,719.850809999997,63.1417,53.9014,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6053",721.3059,721.341950000002,59.8049,52.1047,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6054",722.0681,722.150300000001,66.2218,55.4415,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6055",722.2465,722.283719999998,65.7084,51.3347,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6056",722.2821,722.320480000002,92.6591,66.9918,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6057",722.7233,722.745399999998,63.3984,46.7146,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6058",722.8621,722.8873,58.7782,46.4579,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6059",722.8873,723.035399999999,98,56.7248,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6060",723.2529,723.30446,63.3984,50.5647,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6061",723.5321,723.561959999999,66.4784,48.2546,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6062",724.0288,724.062529999999,69.0452,50.308,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6063",724.0605,724.105470000003,91.8891,71.6119,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6064",724.2951,724.325720000001,62.115,50.8214,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6065",724.9038,724.92784,68.7885,55.6982,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6066",725.1256,725.142660000002,63.3984,53.1314,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6067",725.3512,725.369030000001,60.5749,53.3881,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6068",725.7622,725.780419999998,80.0821,68.5318,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6069",726.7082,726.725259999998,87.269,73.152,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6070",726.6811,726.709789999999,66.4784,52.6181,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6071",726.8269,726.871869999999,64.1684,52.3614,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6072",727.1285,727.164170000001,82.1355,69.8152,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6073",727.1157,727.13702,59.2916,46.7146,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6074",727.2797,727.319630000003,65.1951,46.7146,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6075",727.3185,727.327029999999,87.269,70.8419,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6076",727.4348,727.472020000002,64.1684,49.538,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6077",727.472,727.480529999999,81.1088,70.0719,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6078",728.0156,728.050490000003,72.3819,51.078,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6079",728.2916,728.323,66.4784,55.1848,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6080",728.6537,728.685880000002,73.922,54.9281,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6081",729.39,729.429550000001,62.885,52.1047,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6082",730.0813,730.130919999998,65.7084,48.768,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6083",730.4074,730.467499999999,75.462,50.308,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6084",730.9257,730.946640000002,58.5216,46.7146,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6085",731.1052,731.124589999998,62.6283,47.7413,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6086",731.1223,731.154870000003,83.1622,69.5585,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6087",731.2402,731.278969999999,59.2916,49.0246,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6088",731.377,731.43476,61.0883,50.8214,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6089",731.5092,731.572780000002,66.4784,51.078,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6090",731.5755,731.619310000003,90.3491,60.8316,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6091",731.8039,731.858950000003,64.6817,47.9979,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6092",732.0765,732.139690000001,60.0616,48.5113,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6093",732.5785,732.60758,70.5852,58.7782,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6094",732.6627,732.673170000001,72.3819,64.6817,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6095",733.1651,733.1841,64.1684,52.6181,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6096",733.2155,733.22558,89.8357,71.8686,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6097",733.3245,733.384210000001,61.345,50.0513,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6098",733.4656,733.496230000001,63.1417,50.5647,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6099",733.9929,734.00182,84.9589,68.7885,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6100",733.9599,733.973469999999,62.885,53.1314,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6101",734.0856,734.117779999998,63.1417,52.8747,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6102",734.5055,734.541550000002,80.0821,64.4251,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6103",734.4865,734.505110000003,60.0616,50.8214,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6104",734.6357,734.686880000002,59.8049,49.0246,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6105",734.8889,734.913319999998,64.1684,48.5113,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6106",734.911,734.952100000002,86.2423,68.2752,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6107",735.1576,735.189389999997,63.3984,47.4846,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
"T0000003-2.wav","6108",735.1843,735.2285,87.269,66.4784,1,"fixed_pooled_manual_annotations_JE.txt","T0000003.WAV",NA
